Date_ID,Date,Year,Quarter,Month,Month_No,YearMonth
1033,29-10-2024,2024,2024Q4,October,10,2024-10
1034,30-10-2024,2024,2024Q4,October,10,2024-10
1035,31-10-2024,2024,2024Q4,October,10,2024-10
1036,01-11-2024,2024,2024Q4,November,11,2024-11
1037,02-11-2024,2024,2024Q4,November,11,2024-11
1038,03-11-2024,2024,2024Q4,November,11,2024-11
1039,04-11-2024,2024,2024Q4,November,11,2024-11
1040,05-11-2024,2024,2024Q4,November,11,2024-11
1041,06-11-2024,2024,2024Q4,November,11,2024-11
1042,07-11-2024,2024,2024Q4,November,11,2024-11
1043,08-11-2024,2024,2024Q4,November,11,2024-11
1044,09-11-2024,2024,2024Q4,November,11,2024-11
1045,10-11-2024,2024,2024Q4,November,11,2024-11
1046,11-11-2024,2024,2024Q4,November,11,2024-11
1047,12-11-2024,2024,2024Q4,November,11,2024-11
1048,13-11-2024,2024,2024Q4,November,11,2024-11
1049,14-11-2024,2024,2024Q4,November,11,2024-11
1050,15-11-2024,2024,2024Q4,November,11,2024-11
1051,16-11-2024,2024,2024Q4,November,11,2024-11
1052,17-11-2024,2024,2024Q4,November,11,2024-11
1053,18-11-2024,2024,2024Q4,November,11,2024-11
1054,19-11-2024,2024,2024Q4,November,11,2024-11
1055,20-11-2024,2024,2024Q4,November,11,2024-11
1056,21-11-2024,2024,2024Q4,November,11,2024-11
1057,22-11-2024,2024,2024Q4,November,11,2024-11
1058,23-11-2024,2024,2024Q4,November,11,2024-11
1059,24-11-2024,2024,2024Q4,November,11,2024-11
1060,25-11-2024,2024,2024Q4,November,11,2024-11
1061,26-11-2024,2024,2024Q4,November,11,2024-11
1062,27-11-2024,2024,2024Q4,November,11,2024-11
1063,28-11-2024,2024,2024Q4,November,11,2024-11
1064,29-11-2024,2024,2024Q4,November,11,2024-11
1065,30-11-2024,2024,2024Q4,November,11,2024-11
1066,01-12-2024,2024,2024Q4,December,12,2024-12
1067,02-12-2024,2024,2024Q4,December,12,2024-12
1068,03-12-2024,2024,2024Q4,December,12,2024-12
1069,04-12-2024,2024,2024Q4,December,12,2024-12
1070,05-12-2024,2024,2024Q4,December,12,2024-12
1071,06-12-2024,2024,2024Q4,December,12,2024-12
1072,07-12-2024,2024,2024Q4,December,12,2024-12
1073,08-12-2024,2024,2024Q4,December,12,2024-12
1074,09-12-2024,2024,2024Q4,December,12,2024-12
1075,10-12-2024,2024,2024Q4,December,12,2024-12
1076,11-12-2024,2024,2024Q4,December,12,2024-12
1077,12-12-2024,2024,2024Q4,December,12,2024-12
1078,13-12-2024,2024,2024Q4,December,12,2024-12
1079,14-12-2024,2024,2024Q4,December,12,2024-12
1080,15-12-2024,2024,2024Q4,December,12,2024-12
1081,16-12-2024,2024,2024Q4,December,12,2024-12
1082,17-12-2024,2024,2024Q4,December,12,2024-12
1083,18-12-2024,2024,2024Q4,December,12,2024-12
1084,19-12-2024,2024,2024Q4,December,12,2024-12
1085,20-12-2024,2024,2024Q4,December,12,2024-12
1086,21-12-2024,2024,2024Q4,December,12,2024-12
1087,22-12-2024,2024,2024Q4,December,12,2024-12
1088,23-12-2024,2024,2024Q4,December,12,2024-12
1089,24-12-2024,2024,2024Q4,December,12,2024-12
1090,25-12-2024,2024,2024Q4,December,12,2024-12
1091,26-12-2024,2024,2024Q4,December,12,2024-12
1092,27-12-2024,2024,2024Q4,December,12,2024-12
1093,28-12-2024,2024,2024Q4,December,12,2024-12
1094,29-12-2024,2024,2024Q4,December,12,2024-12
1095,30-12-2024,2024,2024Q4,December,12,2024-12
1096,31-12-2024,2024,2024Q4,December,12,2024-12
